TableName,ColumnName,DataType,IsHidden,FormatString,Description
"LocalDateTable_a9b60041-0104-4154-bb47-712f2811c4c0","Year","Int64","True","0",""
"LocalDateTable_b0499e1a-a7c7-4b46-a41c-cd5f276f1d15","Date","DateTime","True","General Date",""
"LocalDateTable_b0499e1a-a7c7-4b46-a41c-cd5f276f1d15","Day","Int64","True","0",""
"LocalDateTable_b0499e1a-a7c7-4b46-a41c-cd5f276f1d15","Month","String","True","",""
"LocalDateTable_b0499e1a-a7c7-4b46-a41c-cd5f276f1d15","MonthNo","Int64","True","0",""
"LocalDateTable_b0499e1a-a7c7-4b46-a41c-cd5f276f1d15","Quarter","String","True","",""
"LocalDateTable_b0499e1a-a7c7-4b46-a41c-cd5f276f1d15","QuarterNo","Int64","True","0",""
"LocalDateTable_b0499e1a-a7c7-4b46-a41c-cd5f276f1d15","Year","Int64","True","0",""
"LocalDateTable_b578562f-c6a7-40b4-ac4b-f3ef0d8144b0","Date","DateTime","True","General Date",""
"LocalDateTable_b578562f-c6a7-40b4-ac4b-f3ef0d8144b0","Day","Int64","True","0",""
"LocalDateTable_b578562f-c6a7-40b4-ac4b-f3ef0d8144b0","Month","String","True","",""
"LocalDateTable_b578562f-c6a7-40b4-ac4b-f3ef0d8144b0","MonthNo","Int64","True","0",""
"LocalDateTable_b578562f-c6a7-40b4-ac4b-f3ef0d8144b0","Quarter","String","True","",""
"LocalDateTable_b578562f-c6a7-40b4-ac4b-f3ef0d8144b0","QuarterNo","Int64","True","0",""
"LocalDateTable_b578562f-c6a7-40b4-ac4b-f3ef0d8144b0","Year","Int64","True","0",""
"LocalDateTable_b8ffb349-14e7-4e5b-bebb-a7d9dcae7392","Date","DateTime","True","General Date",""
"LocalDateTable_b8ffb349-14e7-4e5b-bebb-a7d9dcae7392","Day","Int64","True","0",""
"LocalDateTable_b8ffb349-14e7-4e5b-bebb-a7d9dcae7392","Month","String","True","",""
"LocalDateTable_b8ffb349-14e7-4e5b-bebb-a7d9dcae7392","MonthNo","Int64","True","0",""
"LocalDateTable_b8ffb349-14e7-4e5b-bebb-a7d9dcae7392","Quarter","String","True","",""
"LocalDateTable_b8ffb349-14e7-4e5b-bebb-a7d9dcae7392","QuarterNo","Int64","True","0",""
"LocalDateTable_b8ffb349-14e7-4e5b-bebb-a7d9dcae7392","Year","Int64","True","0",""
"LocalDateTable_be7cb9a3-7506-4d44-8390-d6dc739a6e7f","Date","DateTime","True","General Date",""
"LocalDateTable_be7cb9a3-7506-4d44-8390-d6dc739a6e7f","Day","Int64","True","0",""
"LocalDateTable_be7cb9a3-7506-4d44-8390-d6dc739a6e7f","Month","String","True","",""
"LocalDateTable_be7cb9a3-7506-4d44-8390-d6dc739a6e7f","MonthNo","Int64","True","0",""
"LocalDateTable_be7cb9a3-7506-4d44-8390-d6dc739a6e7f","Quarter","String","True","",""
"LocalDateTable_be7cb9a3-7506-4d44-8390-d6dc739a6e7f","QuarterNo","Int64","True","0",""
"LocalDateTable_be7cb9a3-7506-4d44-8390-d6dc739a6e7f","Year","Int64","True","0",""
"LocalDateTable_c195fbbe-e79e-4fca-aeda-d85882220ed6","Date","DateTime","True","General Date",""
"LocalDateTable_c195fbbe-e79e-4fca-aeda-d85882220ed6","Day","Int64","True","0",""
"LocalDateTable_c195fbbe-e79e-4fca-aeda-d85882220ed6","Month","String","True","",""
"LocalDateTable_c195fbbe-e79e-4fca-aeda-d85882220ed6","MonthNo","Int64","True","0",""
"LocalDateTable_c195fbbe-e79e-4fca-aeda-d85882220ed6","Quarter","String","True","",""
"LocalDateTable_c195fbbe-e79e-4fca-aeda-d85882220ed6","QuarterNo","Int64","True","0",""
"LocalDateTable_c195fbbe-e79e-4fca-aeda-d85882220ed6","Year","Int64","True","0",""
"LocalDateTable_c89a5a97-f3ec-4f89-9bc5-d0afa9d7be29","Date","DateTime","True","General Date",""
"LocalDateTable_c89a5a97-f3ec-4f89-9bc5-d0afa9d7be29","Day","Int64","True","0",""
"LocalDateTable_c89a5a97-f3ec-4f89-9bc5-d0afa9d7be29","Month","String","True","",""
"LocalDateTable_c89a5a97-f3ec-4f89-9bc5-d0afa9d7be29","MonthNo","Int64","True","0",""
"LocalDateTable_c89a5a97-f3ec-4f89-9bc5-d0afa9d7be29","Quarter","String","True","",""
"LocalDateTable_c89a5a97-f3ec-4f89-9bc5-d0afa9d7be29","QuarterNo","Int64","True","0",""
"LocalDateTable_c89a5a97-f3ec-4f89-9bc5-d0afa9d7be29","Year","Int64","True","0",""
"LocalDateTable_d50344dc-1609-46ef-af56-cbceaae92600","Date","DateTime","True","General Date",""
"LocalDateTable_d50344dc-1609-46ef-af56-cbceaae92600","Day","Int64","True","0",""
"LocalDateTable_d50344dc-1609-46ef-af56-cbceaae92600","Month","String","True","",""
"LocalDateTable_d50344dc-1609-46ef-af56-cbceaae92600","MonthNo","Int64","True","0",""
"LocalDateTable_d50344dc-1609-46ef-af56-cbceaae92600","Quarter","String","True","",""
"LocalDateTable_d50344dc-1609-46ef-af56-cbceaae92600","QuarterNo","Int64","True","0",""
"LocalDateTable_d50344dc-1609-46ef-af56-cbceaae92600","Year","Int64","True","0",""
"LocalDateTable_e0aac0c2-e784-46ec-be61-e627ca146638","Date","DateTime","True","General Date",""
"LocalDateTable_e0aac0c2-e784-46ec-be61-e627ca146638","Day","Int64","True","0",""
"LocalDateTable_e0aac0c2-e784-46ec-be61-e627ca146638","Month","String","True","",""
"LocalDateTable_e0aac0c2-e784-46ec-be61-e627ca146638","MonthNo","Int64","True","0",""
"LocalDateTable_e0aac0c2-e784-46ec-be61-e627ca146638","Quarter","String","True","",""
"LocalDateTable_e0aac0c2-e784-46ec-be61-e627ca146638","QuarterNo","Int64","True","0",""
"LocalDateTable_e0aac0c2-e784-46ec-be61-e627ca146638","Year","Int64","True","0",""
"LocalDateTable_e57dfe59-df59-4f38-a328-671cc63a656a","Date","DateTime","True","General Date",""
"LocalDateTable_e57dfe59-df59-4f38-a328-671cc63a656a","Day","Int64","True","0",""
"LocalDateTable_e57dfe59-df59-4f38-a328-671cc63a656a","Month","String","True","",""
"LocalDateTable_e57dfe59-df59-4f38-a328-671cc63a656a","MonthNo","Int64","True","0",""
"LocalDateTable_e57dfe59-df59-4f38-a328-671cc63a656a","Quarter","String","True","",""
"LocalDateTable_e57dfe59-df59-4f38-a328-671cc63a656a","QuarterNo","Int64","True","0",""
"LocalDateTable_e57dfe59-df59-4f38-a328-671cc63a656a","Year","Int64","True","0",""
"LocalDateTable_ea9ef714-bc2c-4021-b0e3-236f68ff25b2","Date","DateTime","True","General Date",""
"LocalDateTable_ea9ef714-bc2c-4021-b0e3-236f68ff25b2","Day","Int64","True","0",""
"LocalDateTable_ea9ef714-bc2c-4021-b0e3-236f68ff25b2","Month","String","True","",""
"LocalDateTable_ea9ef714-bc2c-4021-b0e3-236f68ff25b2","MonthNo","Int64","True","0",""
"LocalDateTable_ea9ef714-bc2c-4021-b0e3-236f68ff25b2","Quarter","String","True","",""
"LocalDateTable_ea9ef714-bc2c-4021-b0e3-236f68ff25b2","QuarterNo","Int64","True","0",""
"LocalDateTable_ea9ef714-bc2c-4021-b0e3-236f68ff25b2","Year","Int64","True","0",""
"LocalDateTable_f8865c05-d05d-4936-8408-841ef520eb5c","Date","DateTime","True","General Date",""
"LocalDateTable_f8865c05-d05d-4936-8408-841ef520eb5c","Day","Int64","True","0",""
"LocalDateTable_f8865c05-d05d-4936-8408-841ef520eb5c","Month","String","True","",""
"LocalDateTable_f8865c05-d05d-4936-8408-841ef520eb5c","MonthNo","Int64","True","0",""
"LocalDateTable_f8865c05-d05d-4936-8408-841ef520eb5c","Quarter","String","True","",""
"LocalDateTable_f8865c05-d05d-4936-8408-841ef520eb5c","QuarterNo","Int64","True","0",""
"LocalDateTable_f8865c05-d05d-4936-8408-841ef520eb5c","Year","Int64","True","0",""
"LocalDateTable_fc9a9b68-3450-4396-8e9f-52396068d10f","Date","DateTime","True","General Date",""
"LocalDateTable_fc9a9b68-3450-4396-8e9f-52396068d10f","Day","Int64","True","0",""
"LocalDateTable_fc9a9b68-3450-4396-8e9f-52396068d10f","Month","String","True","",""
"LocalDateTable_fc9a9b68-3450-4396-8e9f-52396068d10f","MonthNo","Int64","True","0",""
"LocalDateTable_fc9a9b68-3450-4396-8e9f-52396068d10f","Quarter","String","True","",""
"LocalDateTable_fc9a9b68-3450-4396-8e9f-52396068d10f","QuarterNo","Int64","True","0",""
"LocalDateTable_fc9a9b68-3450-4396-8e9f-52396068d10f","Year","Int64","True","0",""
"NAME_MASTER","FIRST_NAME","String","False","",""
"NAME_MASTER","ID_NUM","Int64","False","0",""
"NAME_MASTER","LAST_NAME","String","False","",""
"NAME_MASTER","MIDDLE_NAME","String","False","",""
"NAME_MASTER","PREFIX","Int64","False","0",""
"NAME_MASTER","SUFFIX","String","False","",""
"SOLICIT_DEF","DESCRIPTION","String","False","",""
"SOLICIT_DEF","JOB_NAME","String","False","",""
"SOLICIT_DEF","JOB_TIME","DateTime","False","General Date",""
"SOLICIT_DEF","SOLICIT_CDE","String","False","",""
"SOLICIT_DEF","USER_NAME","String","False","",""
